Sku Code,SKU Name,Model,Department,Brand,Category Name,SKU Status,COGS,Selling Price,Website Status,Oct,Nov,oct_rev,nov_rev
BLUE-PUFT-OVRSIZD-TOTE,Blue Puft Oversized Tote,,D.G,Puft Oversized Tote,Puft Collection,,,3873.0633333333335,active,7.443206521739132,7.071046195652175,28828.01026177537,27386.609748686602
KAKI-GEGE-SCOU-CROSSBODY-BAG,DailyObjects Khaki Beige Scout Crossbody Bag,,D.G,Scout Crossbody Bags,Scout Bag Khaki Beige,,,1299.035,active,21.994535626923376,20.894808845577206,28571.67158812041,27143.08800871439
BLK-EVN-LZIP-WLT,Black Even L-Zip Wallet,,D.G,Even L-Zip Wallet,L-Zip Wallet,,,1339.6425,active,21.160306677018635,20.102291343167703,28347.246137567934,26929.883830689538
RFLX-MAGSF-SHLD-AP-IPH16PLS,DailyObjects Reflex MagSafe Shield Case Cover For iPhone 16 Plus,iPhone 16 Plus,M.A,Generic-Reflex Case,Reflex Phone Case,Continue,292.0,1138.0,Active,24.587703804347832,23.35831861413044,27980.806929347833,26581.76658288044
RFLX-MAGSF-SHLD-AP-IPH16,DailyObjects Reflex MagSafe Shield Case Cover For iPhone 16,iPhone 16,M.A,Generic-Reflex Case,Reflex Phone Case,Continue,292.0,1066.0,Active,26.080434782608698,24.77641304347826,27801.743478260873,26411.656304347827
NAVY-SKIN-LEATER-CRWLT,Deep Navy SkinnyFit Leather Card Wallet,,D.G,Skinny Fit,Skinny Fit Deep Navy,End of life,,557.82125,active,49.83413722826086,47.342430366847815,27798.540721340007,26408.613685273005
ATLC-BLU-PLAT-YFLD-MGNTC-IP-MINI7-8-3,Atlantic Blue Pleat Y-Fold Magnetic iPad Case for iPad Mini 7 2024 8.3 Inch,iPad Mini 7 2024 8.3 Inch,M.A,Atlantic Blue-Pleat Y-Fold Covers,iPad Pleat Y-Fold,Continue,514.0,1824.0,Active,15.222350543478262,14.461233016304348,27765.56739130435,26377.289021739132
NTURL-WHT-MSTRD-SNDY-CROSBODY,Natural White - Mustard Sunday Crossbody,,D.G,Sunday Crossbody Bag,Fleet 2.0 Collection,,,1356.617777777778,active,20.322758152173915,19.306620244565217,27570.215002717396,26191.704252581523
GRN-LTHER-AP-ARPD4,Green Leatherite AirPods 4 Case Cover,,M.A,New Leatherite,AirPods Case Cover,Under Discussion,377.0,1499.0,Active,18.37408695652174,17.455382608695654,27542.75634782609,26165.618530434785
OLIV-GRN-MRCH-CROSSBODY-BAG-LARG,Olive Green March Crossbody Bag Large,,D.G,March Large Crossbody,Fleet 2.0 Collection,,,1569.3433333333335,active,17.41505676817462,16.54430392976589,27330.203238756385,25963.693076818567
LAGON-PVT-DAYPACK,Pivot Daypack - Lagoon,,D.G,Pivot Daypack,PIVOT COLLECTION,,,2999.0,active,9.092221467391305,8.637610394021738,27267.572180706524,25904.193571671192
BLK-PLAT-YFLD-MGNTC-IPAR-11-2025,Black Pleat Y-Fold Magnetic iPad Case for iPad Air 11 (M3) 2025,iPad Air 11 (M3) 2025,M.A,Black-Pleat Y-Fold Covers,iPad Pleat Y-Fold,Continue,726.0,2413.0,Active,11.294829545454546,10.730088068181818,27254.42369318182,25891.702508522725
BURG-BEG-LEATHER-MC-14,DailyObjects Burgundy Vegan Leather Zippered Sleeve For Laptop/MacBook 35.56cm (14 inch),,D.G,Laptop Slevees - 14,Laptop Sleeve Vegan Burgundy 13-14,End of life,,1131.0346153846153,active,23.923131793478262,22.726975203804347,27057.89016683215,25704.99565849054
OLIVE-GRN-FELD-BACKPACK,Olive Green Field Backpack,,D.G,Field Backpack,New Canvas,,,3068.4275,active,8.793132763975157,8.353476125776398,26981.090384132378,25632.035864925758
INDGO-STCK-PHN-SS-GLS26,Indigo Stack Phone Case Cover for Samsung Galaxy S26,Samsung Galaxy S26,M.A,Stack Phone Case,Stack Eco System,Continue,670.0,1699.0,Active,15.831818181818184,15.040227272727273,26898.259090909094,25553.346136363638
AMBR-POLE-CNVRTBL-TOTPACK,Amber Pole Convertible Totepack,,D.G,Pet TotePack,PET Collection,,,3154.0277777777774,active,8.525996376811595,8.099696557971015,26891.229405696457,25546.66793541163
CRBN-STCK-PHN-GO-PIXEL10PROXL,Carbon Stack Phone Case Cover for Google Pixel 10 Pro XL,Google Pixel 10 Pro XL,M.A,Stack Phone Case,Stack Eco System,Continue,670.0,1764.0,Active,15.175027173913042,14.41627581521739,26768.747934782605,25430.310538043475
CNDY-CANE-PUFT-CROSBDY-BAG,Candy Cane Puft Crossbody Bag,,D.G,Puft Crossbody Bag,Puft Collection,,,2385.3233333333333,active,11.199864130434783,10.639870923913044,26715.29724048913,25379.532378464675
SND-PVT-EXPNDBL-CRSBDY-LRG,Sand Pivot Expandable Crossbody - Large,,D.G,Pivot Crossbody Large,PIVOT COLLECTION,,,1499.0,active,17.772554347826084,16.88392663043478,26641.0589673913,25309.006019021734
CHRCOL-COBLE-SLNG,Charcoal Cobble Sling,,D.G,Pet Sling Crossbody,PET Collection,,,1428.72375,active,18.52038043478261,17.59436141304348,26460.507386209243,25137.482016898783
CHRCOL-REDCLY-MILS-ROLL-TOP-BACKPCK,Charcoal-Red Clay Miles Roll Top Backpack,,D.G,Roll Top Backpack,PET Collection,,,3229.042857142857,active,8.188695652173914,7.779260869565218,26441.649204968948,25119.566744720498
TRACTA-RED-DOB-SOL-BOX-SHLDR-BAG,Terracotta Red - Sol Box Shoulder Bag,,D.G,Box Shoulder Bag,Box Shoulder Bag,,,1574.145294117647,active,16.77215719063545,15.933549331103677,26401.812313840248,25081.721698148234
CAR-SNRT-KEY-RMT-COVR-BLK,Car Smart Key Remote Cover (Black),,D.G,Remote Cover,Remote Cover,End of life,,408.1756521739131,active,63.971993885869566,60.77339419157609,26111.81032523039,24806.21980896887
BLK-YIK-ARTAG-CASE-RND,Black Yika AirTag Case (Round),,D.G,AirTag Case,AirTag Case,,,529.2455,active,49.315324475948614,46.84955825215118,26099.913559935663,24794.91788193888
RED-PUFT-BGUET-BAG,Red Puft Baguette Bag,,D.G,Puft Baguette Bag,Puft Collection,,,3432.523333333333,active,7.529673913043478,7.153190217391304,25845.78139891304,24553.492328967386
FLKE-CABLE-WRAP-BLUE-BRWN-SETOF2,Flake Cable Wrap (Blue & Brown) - Set of 2,,D.G,Cable Wrap,Cable Accessories,End of life,,631.1618749999999,active,40.8210634547591,38.780010282021145,25764.698949599726,24476.46400211974
DRK-GREY-STRB-LNYARD,Dark Grey Strobe Lanyards,,D.G,Reflective Strobe Lanyards,Reflective Collection,End of life,,927.7660869565217,active,27.759061645647765,26.371108563365375,25753.91600056749,24466.220200539115
MNT-ADJSTBLE-PHN-STND-RED,Mount Adjustable Phone Stand - (Red),,D.G,Platform Phone Mount,Stands,,,1785.154,active,14.379293478260871,13.660328804347827,25669.25326989131,24385.790606396742
DELH-CITY-TOTE,DailyObjects Delhi City Tote,,D.G,City Tote Bag,Baesic Tote Bag,,,857.7271428571429,active,29.887513701132626,28.393138016075994,25635.3317339762,24353.56514727739
SL-E-SLIM-WLNT-BRWN-DOB-MC-P16,DailyObjects Walnut Brown SnapOn Envelope Sleeve For Macbook Pro 40.64cm (16 inch),,D.G,Snapon Sleeves 16,Macbook Sleeves Designer 16,,,1400.9033333333334,active,18.286235367892978,17.371923599498327,25617.24808099917,24336.385676949205
BURG-BEG-LEATHER-MC-13,DailyObjects Burgundy Vegan Leather Zippered Sleeve For Laptop/MacBook 33.02cm (13 inch),,D.G,Laptop Slevees - 13,Laptop Sleeve Vegan Burgundy 13-14,End of life,,1200.154,active,21.33875,20.2718125,25609.786167500002,24329.296859125
LNGOR-IDYL-DOB-TOTE-BAG,DailyObjects Langoor Idyll Tote,,D.G,Recess Tote Bag,Recess Collection,End of life,,2599.0,active,9.852024456521738,9.35942323369565,25605.411562499998,24325.140984374997
MSTRD-SPCBLUE-DART-DESK-MAT-R2,Mustard-Space Blue Dart Organiser Desk Mat (r2),,D.G,Desk Mat- R2,Desk Mat Blue,,,1774.2466666666667,active,14.36602290372671,13.647721758540374,25488.868250194104,24214.424837684397
COL-ANTRCT-TRCK-NYLN-AP-WATCHBND-38,Cool Anthracite Track Nylon Apple WatchBand (38/40/41mm),38 mm+,M.A,Track Nylon Watch Band,IP Watch band,Continue,700.0,2459.0,Active,10.297565217391302,9.782686956521736,25321.71286956521,24055.62722608695
FOG-BLK-DOM-ARPD3,Dome AirPods 3 Case Cover - Fog Black,,M.A,Dome AirPod Case,AirPods Case Cover,Under Discussion,493.0,1549.0,Active,16.01545516304348,15.214682404891306,24807.94004755435,23567.543045176633
LIGHT-GREY-FLNT-KEYCHAIN,Light Grey Flint Keychain,,D.G,Reflective Flint Keychain,Reflective Collection,End of life,,609.6617647058822,active,40.68127173913044,38.64720815217392,24801.815918957796,23561.725123009906
LIGHT-GREY-RAY-TOTE-BAG,Light Grey Ray Tote Bag,,D.G,Reflective Ray Tote Bag,Reflective Collection,End of life,,1540.7733333333333,active,16.074609374999998,15.270878906249997,24767.329468749995,23528.962995312497
BSLT-PVT-WEKNDR,Pivot Weekender - Basalt,,D.G,Pivot Weekender,PIVOT COLLECTION,,,4518.82,active,5.477241847826086,5.203379755434781,24750.670006793473,23513.136506453797
CHRCOL-GRY-CROSBDY-PHN-LNYRD-STRP,Charcoal-Grey Crossbody Phone Lanyard - Strap,,D.G,Strap Phone Lanyard,New-Category,,,1004.7177777777777,active,24.54882943143813,23.32138795986622,24664.64535340022,23431.41308573021
PRVCY-SEATH-PROTC-AP-IP11-2025,iPad 11th Gen 2025 - Sheath Privacy Glass Screen Protector,,M.A,Tempered,Tempered Glass Privacy,Under Discussion,260.0,1332.0,Active,18.508695652173913,17.583260869565216,24653.58260869565,23420.90347826087
DEEP-NAY-LOG-BIFLD-LEATHER-WLT,DailyObjects Deep Navy Log Bi-Fold Leather Wallet,,D.G,Log Bi-Fold Leather Wallet,Log Bi-Fold Leather Wallet Navy,End of life,,908.2,active,27.134539641943732,25.777812659846543,24643.5889028133,23411.40945767263
FRST-GRN-TRCK-NYLN-AP-WATCHBND-38,Forest Green Track Nylon Apple WatchBand (38/40/41mm),38 mm+,M.A,Track Nylon Watch Band,IP Watch band,Continue,700.0,2471.0,Active,9.945656464530893,9.448373641304348,24575.717123855837,23346.931267663043
MSTRD-MRCH-CROSSBODY-BAG-RGLR,Mustard March Crossbody Bag Regular,,D.G,March Regular Crossbody,Fleet 2.0 Collection,,,1281.5015384615385,active,19.15895380434782,18.20100611413043,24552.228775585278,23324.617336806015
MNT-GRN-FELD-DAYPACK,Mint Green Field Daypack,,D.G,Field Daypack,New Canvas,,,2363.775,active,10.36381793478261,9.845627038043478,24497.733738790765,23272.847051851222
ULTRM-BLUE-VGN-LTHR-WLET,Ultramarine Blue Vegan Leather Women's Classic Wallet,,D.G,Women Wallet,Women Wallet,End of life,,1139.6207692307692,active,21.43072593167702,20.35918963509317,24422.90037143156,23201.755352859982
LIGHT-GREY-FLRE-FANY-PACK,Light Grey Flare Fanny Pack,,D.G,Reflective Flare Fanny Pack,Reflective Collection,End of life,,1496.7620000000002,active,16.268973214285715,15.45552455357143,24350.78088616072,23133.241841852683
BLUE-FLPTOP-LEATHER-CASH-CRD-WLT,Deep Navy Fliptop Leather Cash & Card Wallet,,D.G,Fliptop,Fliptop Deep Navy,End of life,,822.2818181818183,active,29.60840450310559,28.127984277950308,24346.4526882764,23129.130053862576
BLUE-PUFT-BCKT-SLING-BAG,Blue Puft Bucket Sling Bag,,D.G,Puft Bucket Sling Bag,Puft Collection,,,2460.292857142857,active,9.885326086956523,9.391059782608696,24320.79716226708,23104.757304153725
RED-PUFT-BCKT-SLING-BAG,Red Puft Bucket Sling Bag,,D.G,Puft Bucket Sling Bag,Puft Collection,,,2419.0,active,10.027296195652173,9.525931385869564,24256.02949728261,23043.228022418476
BURG-BEG-LEATHER-MC-11,DailyObjects Burgundy Vegan Leather Zippered Sleeve For Laptop/MacBook 28cm (11 inch),,D.G,Laptop Slevees - 11,Laptop Sleeve Vegan Burgundy 11,End of life,,902.509,active,26.361213235294116,25.043152573529408,23791.232195772056,22601.670585983455
BURG-BEG-LEATHER-MC-15,DailyObjects Burgundy Vegan Leather Zippered Sleeve For Laptop/MacBook 38.01cm (15 inch),,D.G,Laptop Slevees - 15,Laptop Sleeve Vegan Burgundy 15,End of life,,1334.4,active,17.8231884057971,16.932028985507245,23783.26260869565,22594.09947826087
MSTD-YELW-BUOY-DOB-TOTE-BAG,DailyObjects Mustard Yellow Buoy Tote Bag,,D.G,Buoy Tote Bag,Buoy Tote Bag Mustard Yellow,,,2223.75,active,10.672101449275363,10.138496376811595,23732.085597826088,22545.481317934784
CRMSON-RED-FELD-DAYPACK,Crimson Red Field Daypack,,D.G,Field Daypack,New Canvas,,,1967.1936363636353,active,12.003192934782609,11.403033288043478,23612.604757349294,22431.974519481828
TEMPGLAS-PROTC-SS-S24,Samsung Galaxy S24 - 9D Tempered Glass Screen Protector,,M.A,Tempered,Tempered Glass,Under Discussion,206.0,533.0,Active,43.7569706994329,41.56912216446125,23322.465382797734,22156.342113657844
BRGND-URBNGNTLMAN-LEATHER-WLT,Scarlet Red UrbanGentleman Leather Men's Wallet,,D.G,UrbanGentleman,Urban Gentlemen Burgundy,End of life,,1260.142,active,18.470454545454547,17.546931818181818,23275.395531818187,22111.625755227273
CRBN-STCK-SGNTUR-PHN-GO-PIXEL10PROXL,Carbon Stack Signature Phone Case Cover for Google Pixel 10 Pro XL,Google Pixel 10 Pro XL,M.A,Stack Phone Case,Stack Eco System,Continue,670.0,1848.0,Active,12.518608695652174,11.892678260869566,23134.388869565217,21977.66942608696
SND-PVT-WEKNDR,Pivot Weekender - Sand,,D.G,Pivot Weekender,PIVOT COLLECTION,,,3999.0,active,5.772282608695652,5.483668478260869,23083.35815217391,21929.190244565216
SND-PVT-CARY-ALL-PUCH-MED,Sand Pivot Carry All Pouch - Medium,,D.G,Pivot Pouch Medium,PIVOT COLLECTION,,,1146.577857142857,active,20.09665760869565,19.091824728260868,23042.38261671195,21890.263485876356
FLKE-CABLE-WRAP-GRN-RED-SETOF2,Flake Cable Green Red - Set of 2- Generic,,D.G,Cable Wrap,Cable Accessories,End of life,,688.25,active,33.459374999999994,31.78640624999999,23028.414843749997,21876.994101562494
NOIR-LINK-STEL-AP-WATCHBND-38,Noir Link Steel Apple Watch Band (38/40/41mm),38 mm+,M.A,Link Steel Watch band,IP Watch band,Continue,2482.0,7959.0,Active,2.8772608695652178,2.7333978260869567,22900.119260869567,21755.113297826087
SND-PVT-CARY-ALL-PUCH-LRG,Sand Pivot Carry All Pouch - Large,,D.G,Pivot Pouch Large,PIVOT COLLECTION,,,1287.8290909090908,active,17.75233068561873,16.864714151337793,22861.967888377927,21718.869493959028
MNT-GRN-SCOU-CROSSBODY-BAG,Mint Green Scout Crossbody Bag,,D.G,Scout Crossbody Bags,Scout Bag Crimson Red,,,1359.1555555555556,active,16.743458850931678,15.906285908385092,22756.96511645963,21619.116860636645
SL-E-SLIM-BLK-BLUE-MSTRD-DOB-MC-P15,Space Blue-Mustard SnapOn Envelope Sleeve For Macbook Pro 38.10cm (15 inch),,D.G,Snapon Sleeves 15,Macbook Sleeves Blue Felt 15-16,,,1293.2016666666666,active,17.562228260869563,16.684116847826086,22711.502857336953,21575.92771447011
NTURL-WHT-MSTRD-ALL-TIM-TOTE,Natural White - Mustard All Time Tote,,D.G,All Time Tote Bag,Fleet 2.0 Collection,,,1942.9566666666663,active,11.646807065217395,11.064466711956525,22629.241432744566,21497.77936110734
OLIV-GRN-BUOY-DOB-TOTE-BAG,DailyObjects Olive Green Buoy Tote Bag,,D.G,Buoy Tote Bag,Buoy Tote Bag Olive Green,,,2046.8671428571429,active,11.047377717391305,10.495008831521739,22612.514464460404,21481.888741237384
AMBR-DUFLE,Amber Gravity Duffle,,D.G,Pet Duffle Bag,PET Collection,,,3905.955,active,5.7839673913043494,5.494769021739132,22591.91635190218,21462.32053430707
SEATH-GLAS-PROTC-AP-IPPRO11-2024,iPad Pro 11 2024 - Sheath Screen Protector with Applicator Tray,,M.A,Tempered,Tempered Glass Privacy,Under Discussion,166.0,1038.0,Active,21.678923233695656,20.594977072010874,22502.72231657609,21377.586200747286
RED-CLAY-SVNNA-SLVE-MED,Red Clay Savanna Sleeve Medium,,D.G,Pet Laptop Sleeve Medium,PET Collection,,,1398.8,active,16.044875776397518,15.242631987577642,22443.572236024847,21321.393624223605
CRIM-RED-DOB-TXI-PUCH-MED,DailyObjects Crimson Red Regular Taxi Organiser,,D.G,Taxi Pouch Medium,Regular Taxi Organiser Crimson Red,,,1260.6123529411764,active,17.665792334096107,16.7825027173913,22269.716040855088,21156.23023881233
CRIM-RED-DOB-TXI-PUCH-LARGE,DailyObjects Crimson Red Jumbo Taxi Organiser,,D.G,Taxi Pouch Large,Jumbo Taxi Organiser Crimson Red,,,1302.9216666666666,active,17.084745553359685,16.2305082756917,22260.085150959323,21147.080893411356
BLUE-MSTRD-ZIN-ARTAG-CASE-SQR,Blue-Mustard Zine AirTag Case (Square),,D.G,AirTag Case,AirTag Case,,,476.90142857142854,active,46.48745819397993,44.16308528428093,22169.93522336359,21061.43846219541
RED-PUFT-LAPTOP-BAG,Red Puft Laptop Bag,,D.G,Puft Laptop Bag,Puft Collection,,,2402.15,active,9.21578804347826,8.754998641304347,22137.705248641305,21030.819986209237
CRNL-LVE-MRCH-CROSSBODY-BAG-RGLR,Cardinal Love March Crossbody Bag Regular,,D.G,March Regular Crossbody,New-Category,,,1272.411176470588,active,17.34226222826087,16.475149116847827,22066.488284522857,20963.163870296714
CRMSN-RED-SKINFIT-VGN-LTHR-WLET,Crimson Red SkinnyFit Vegan Leather Wallet,,D.G,Skinny Fit,Skinny fit,End of life,,414.4869230769231,active,53.20575877926421,50.54547084030099,22053.09124639021,20950.436684070697
CLR-MGNTIC-PHN-GO-PIXEL9A,Clear Magnetic Phone Case For Google Pixel 9a,Google Pixel 9a,M.A,Generic-Clear Case,Generic Case,Under Discussion,0.0,521.0,Active,42.32602173913044,40.209720652173914,22051.85732608696,20949.264459782607
SKPR-SL-MNT-GRN-DOB-SML,Mint Green Skipper Sleeve Small For iPads/Tablet 28cm (11 inch),,D.G,Skipper Sleeves Small,Skipper Sleeve Small Crimson Red,,,1318.8,active,16.633288043478263,15.80162364130435,21935.980271739132,20839.181258152174
CHAN-CITY-TOTE,DailyObjects Chandigarh City Tote,,D.G,City Tote Bag,Baesic Tote Bag,,,899.0,active,24.17748447204969,22.968610248447206,21735.558540372673,20648.78061335404
SLAT-STCK-SGNTUR-PHN-GO-PIXEL10PRO,Slate Stack Signature Phone Case Cover for Google Pixel 10 Pro,Google Pixel 10 Pro,M.A,Stack Phone Case,Stack Eco System,Continue,670.0,1866.0,Active,11.60006793478261,11.020064538043478,21645.72676630435,20563.44042798913
COLRBLCK-PUFT-BCKT-SLING-BAG,Colourblock Puft Bucket Sling Bag,,D.G,Puft Bucket Sling Bag,Puft Collection,,,2239.9066666666663,active,9.63593944099379,9.1541424689441,21583.60499347826,20504.424743804346
STRD-3-0-CLR-MEGSAF-AP-IPH16PLS,DailyObjects Stride 3.0 Clear MagSafe Phone Case Cover For iPhone 16 Plus,iPhone 16 Plus,M.A,Generic-Stride 3.0 Case,Stride 3.0,Continue,255.0,938.0,Active,22.950782608695654,21.80324347826087,21527.83408695652,20451.442382608697
SPCE-BLUE-PLET-CBL-WLET,Space Blue Pellet Cable/Coin Wallet,,D.G,Cable Wallet,Leather Wallet,,,374.623125,active,57.06527670278638,54.212012867647054,21377.97228738753,20309.073673018152
SPS-BLUE-DOB-SOL-BOX-SHLDR-BAG,Space Blue - Sol Box Shoulder Bag,,D.G,Box Shoulder Bag,Box Shoulder Bag,,,1543.4014285714288,active,13.84646739130435,13.154144021739132,21370.65755240684,20302.124674786497
GRN-EVEN-BIFLD-WLT,Green Even Bi-Fold Wallet,,D.G,Even Bi-Fold Wallet,Bi-Fold Wallet,,,1461.525,active,14.575597826086957,13.846817934782608,21302.60061277174,20237.47058213315
SL-E-SLIM-TRACTA-RED-DOB-MC-P14,DailyObjects Terracotta Red SnapOn Envelope Sleeve For Macbook Pro 35.56cm (14 inch),,D.G,Snapon Sleeves 14,Macbook Sleeves Designer 13,,,1315.902,active,16.178929765886284,15.369983277591968,21289.886036789296,20225.391734949826
SL-E-SLIM-BLK-BLUE-DOB-MC-P16,DailyObjects Black-Blue SnapOn Envelope Sleeve For Macbook Pro 40.64cm (16 inch),,D.G,Snapon Sleeves 16,Macbook Sleeves Designer 16,,,1636.8657142857141,active,12.977119565217391,12.32826358695652,21241.802086490683,20179.711982166144
BLK-BLU-TRGNO-MUSE-PAD,Black- Blue Trigono Mouse Pad,,D.G,Mouse PAD,Mouse Pad,,,686.6711111111111,active,30.912509704968947,29.3668842197205,21226.727386344035,20165.391017026832
IVORY-OLIV-CMUTE-MSG-MED,Ivory - Olive Commute Messenger Medium,,D.G,Commute Messenger Medium,Fleet 2.0 Collection,,,3125.3025,active,6.747961956521738,6.410563858695651,21089.422372622277,20034.951253991163
SL-E-SLIM-TRACTA-RED-DOB-MC-P15,Terracotta Red SnapOn Envelope Sleeve For Macbook Pro 38.10cm (15 inch),,D.G,Snapon Sleeves 15,Macbook Sleeves Blue Felt 15-16,,,1648.5,active,12.759782608695653,12.12179347826087,21034.501630434785,19982.776548913043
GRN-CROSBODY-PHN-LNYARD-CORD,Green Crossbody Phone Lanyard - Cord,,D.G,Cord Phone Lanyard,New-Category,,,1155.6716666666666,active,18.052989130434785,17.150339673913045,20863.328036684783,19820.161634850545
GRN-WRST-LNYRD-CORD,Green Wrist Lanyard - Cord,,D.G,Cord Phone Wrist Lanyard,New-Category,,,685.7563157894737,active,30.251558503836318,28.7389805786445,20745.197306480517,19707.93744115649
SKPR-SL-MIDNYT-BLUE-DOB-LARGE,DailyObjects Midnight Blue Skipper Sleeve Large For MacBook/Laptop upto 38.01cm (15 inch),,D.G,Skipper Sleeves Large,Skipper Sleeve Large Midnight Blue,,,1421.469375,active,14.526840415019763,13.800498394268773,20649.45876546288,19616.985827189736
BLUE-PUFT-LAPTOP-BAG,Blue Puft Laptop Bag,,D.G,Puft Laptop Bag,Puft Collection,,,2393.5575,active,8.581941699604743,8.152844614624506,20541.37091965168,19514.302373669096
NVY-SKY-CROSBODY-PHN-LNYRD-STRP,Navy-Sky Crossbody Phone Lanyard - Strap,,D.G,Strap Phone Lanyard,New-Category,,,985.9411764705883,active,20.65443414322251,19.621712436061383,20364.05709850309,19345.854243577935
GRN-FLPTOP-LEATHER-CASH-CRD-WLT,Forest Green Fliptop Leather Cash & Card Wallet,,D.G,Fliptop,Fliptop Forest Green,End of life,,828.0588235294117,active,24.476698369565216,23.252863451086956,20268.146055786445,19254.73875299712
SPCE-BLUE-FLPTOP-CASH-CRD-WLT,Space Blue Fliptop Cash & Card Wallet,,D.G,Fliptop,Fliptop Forest Green,,,622.8044444444445,active,32.53919836956522,30.912238451086957,20265.55736322464,19252.279495063405
SEGRAS-PVT-ORBT-FNNY,Pivot Orbit Fanny - Seagrass,,D.G,Pivot Fanny Pack,PIVOT COLLECTION,,,1781.3525,active,11.371949110671938,10.803351655138341,20257.44997816823,19244.57747925982
MNT-ADJSTBLE-PHN-STND-BLK,Mount Adjustable Phone Stand - Black,,D.G,Platform Phone Mount,Stands,,,1805.9599999999998,active,11.21472049689441,10.65398447204969,20253.336628571426,19240.669797142855
OLIV-GRN-DOB-TXI-PUCH-LARGE,DailyObjects Olive Green Jumbo Taxi Organiser,,D.G,Taxi Pouch Large,Jumbo Taxi Organiser Olive Green,,,1237.3416666666667,active,16.35869565217391,15.540760869565213,20241.29574275362,19229.230955615938
STRD-3-0-CLR-MEGSAF-AP-IPH14PLS,Stride 3.0 Clear MagSafe Phone Case Cover For iPhone 14 Plus,iPhone 14 Plus,M.A,Generic-Stride 3.0 Case,Stride 3.0,Continue,279.0,889.0,Active,22.735441053511707,21.59866900083612,20211.80709657191,19201.216741743312
COLRBLCK-PUFT-POUCH,Colourblock Puft Pouch,,D.G,Puft Pouch,Puft Collection,,,1517.6634375000006,active,13.303981884057972,12.638782789855073,20190.966878597155,19181.418534667297
NTURL-WHT-NVY-ALL-TIM-TOTE,Natural White - Navy All Time Tote,,D.G,All Time Tote Bag,Fleet 2.0 Collection,,,1915.309090909091,active,10.535778985507246,10.008990036231884,20179.27327075099,19170.30960721344
KHAK-BEGE-CADY-CROSSBODY,Khaki Beige Caddy Crossbody,,D.G,Caddy Crossbody Bag,Fleet 2.0 Collection,,,1000.4349999999998,active,20.080883152173914,19.076838994565218,20089.618336345105,19085.13741952785
LNGOR-SIESTA-DOB-SLVE-13,Langoor Siesta Sleeve (13 inch),,D.G,Recess Sleeve 13,Laptop Sleeve Designer 13-14,End of life,,1087.3220000000001,active,18.35095108695652,17.433403532608693,19953.39283777174,18955.72319588315
YELW-PUFT-BLOM-CHRM,Yellow Puft Bloom Charm,,D.G,Puft Bloom Charm,Puft Collection,,,482.4807142857143,active,41.3553668478261,39.287598505434794,19953.166936286885,18955.50858947254
GRY-GRN-WRST-LNYRD-CORD,Grey-Green Wrist Lanyard - Cord,,D.G,Cord Phone Wrist Lanyard,New-Category,,,692.5441666666666,active,28.801747622282615,27.361660241168483,19946.48230561736,18949.15819033649
MNT-PUFT-POUCH,Mint Puft Pouch,,D.G,Puft Pouch,Puft Collection,,,1793.195,active,11.059646739130434,10.506664402173913,19832.103234374998,18840.49807265625
RED-CLAY-COBLE-SLNG,Red Clay Cobble Sling,,D.G,Pet Sling Crossbody,PET Collection,,,1426.196,active,13.904891304347826,13.209646739130434,19831.10035869565,18839.54534076087
OLIVE-GRN-FELD-DUFLE-BAG,Olive Green Field Duffle Bag,,D.G,Field Duffle Bag,New Canvas,,,3031.3333333333335,active,6.496739130434783,6.171902173913043,19693.78188405797,18709.092789855073
LAGON-PVT-CARY-ALL-PUCH-MED,Lagoon Pivot Carry All Pouch - Medium,,D.G,Pivot Pouch Medium,PIVOT COLLECTION,,,1178.8666666666666,active,16.694633152173914,15.859901494565218,19680.746535326085,18696.709208559783
INDGO-STCK-PHN-GO-PIXEL10PROXL,Indigo Stack Phone Case Cover for Google Pixel 10 Pro XL,Google Pixel 10 Pro XL,M.A,Stack Phone Case,Stack Eco System,Continue,670.0,1714.0,Active,11.475391304347827,10.901621739130436,19668.820695652175,18685.379660869567
DRK-GREY-FLNT-KEYCHAIN,Dark Grey Flint Keychain,,D.G,Reflective Flint Keychain,Reflective Collection,End of life,,582.8633333333335,active,33.667998447204965,31.984598524844717,19623.84180159938,18642.64971151941
ULTRM-BLUE-SKINFIT-VGN-LTHR-WLET,Ultramarine Blue SkinnyFit Vegan Leather Wallet,,D.G,Skinny Fit,Women Wallet,End of life,,393.24275,active,49.80221273291925,47.312102096273286,19584.359091178183,18605.141136619273
BELT-CABLE-WRAP-BLUE-BRWN-GRN-SETOF4,Belt Cable Wrap (Blue & Brown) - Set Of 4,,D.G,Cable Wrap,Cable Accessories,End of life,,670.2266666666667,active,29.104672436200378,27.649438814390358,19506.727591339793,18531.391211772803
CHRM-YELW-VGN-LTHR-ZIP-WALLET,Chrome Yellow Vegan Leather Zip Wallet,,D.G,Zip Wallet,Zip Wallet,End of life,,975.1911111111112,active,19.930458759590792,18.93393582161125,19436.006222719523,18464.205911583547
FOLDAWAY-EYEWEAR-DARK-BOWN,DailyObjects Dark Brown Faux Leather Foldaway Slim Eyewear/Sunglass Case,,D.G,Foldaway Eyewear,Foldway Eyewear Dark Brown Vegan,End of life,,999.0,active,19.435974797527706,18.46417605765132,19416.538822730177,18445.711881593666
